Time_s,accX,accY,amk_actual_speed0,amk_actual_speed1,amk_actual_speed2,amk_actual_speed3,dash_se,fl_pot_travel_distance,fr_pot_travel_distance,rl_pot_travel_distance,rr_pot_travel_distance,Pitch,Roll,te_main_APPS,te_main_BPSe,te_main_BPSp,roll_sprung_front,roll_sprung_rear,roll_sprung_total,damper_vel_fl,damper_vel_fr,damper_vel_rl,damper_vel_rr
2718.337890625,-0.496414285714286,0.309214285714286,0,0,0,0,10,0.0199999999999996,0.0399999999999991,0.010003494060097,-0.019814814814815,5.7876,0.078,0.8,0,0,0.000989005986517613,-0.00170137419111813,-0.000356184102496592,1.14841121495331,1.91401869158881,0,0.382803738317681
2718.35107421875,-0.9984,0.1248,0,0,0,0,10,0.00999999999999801,0.0599999999999987,0.000377358490567303,-0.0100000000000016,5.7876,0.078,0.940487804878049,0,0,0.00247251496500489,-0.000592111711849972,0.000940201627249927,0,0,0.00708895811697394,0.382803738317681
2718.36401367188,-1.64357142857143,-0.0529285714285714,0,0,0,0,10,0.0199999999999996,0.0399999999999991,0.0101886792452817,-0.00981481481481694,5.7876,0.078,0.96,0,0,0.000989005986517613,-0.00114136011784935,-7.61770656921985e-05,0.382803738317817,1.14841121495331,0.36835831423017,0.382803738317817
2718.37719726562,-1.43742857142857,-0.0323142857142857,0,0,0,0,10,0.0199999999999996,0.0299999999999976,0.00999999999999801,0,5.7876,0.078,0.96,0,0,0.000494502993295554,-0.00057058037687479,-3.80386917929045e-05,0.382803738317681,1.14841121495331,0.382803738317681,0.375714780200843
2718.39013671875,-1.474785,-0.16029,0,0,0,0,10,0.0299999999999976,0.00999999999999801,0.000188679245283652,0,5.7876,0.078,0.96,0,0,-0.000989005986517613,-1.07656674885976e-05,-0.000499885827039535,0,0.382803738317681,0.375581026273925,0.00722271204375549
2718.4033203125,-1.77617142857143,-0.357685714285714,0,0,0,0,10,0.0199999999999996,0.0199999999999996,0.000188679245283652,-0.000188679245283652,5.7876,0.078,0.96,0,0,-0,-2.15313349771944e-05,-1.07656674885976e-05,1.14841121495318,0,0.0141779162340839,0.389892696434927
2718.41625976562,-1.29814285714286,-0.197228571428571,0,0,0,0,10,0,0.00999999999999801,0.000559049615656448,-0.0101851851851897,5.78462857142857,0.078,0.96,0,0,0.000494502993295554,-0.000613044954186799,-5.92709804511594e-05,0.386415094339683,0.386415094339683,0.772830188679229,0.765539337842608
2718.42919921875,-1.03272,-0.166725,0,0,0,0,10,0.00999999999999801,0.00999999999999801,0.0201886792452832,-0.0199999999999996,5.78136,0.078,0.854634146341463,0,0,-0,-0.00229308717383929,-0.00114654358737877,0,0.382803738317817,1.12701058667534,0.375714780200571
2718.4423828125,-0.94068,-0.13338,0,0,0,0,10,0,0.0199999999999996,0.0299999999999976,-0.0199999999999996,5.78097,0.078,0.8,0,0,0.000989005986517613,-0.00285290188211094,-0.000931947948844226,0.765607476635498,0.765607476635498,0.00708895811710994,0
2718.45532226562,-0.478585714285714,0.0640714285714286,0,0,0,0,10,0.0299999999999976,0.0299999999999976,0.0200034940600951,-0.0199999999999996,5.78425714285714,0.078,0.8,0,0,-0,-0.00228252087058016,-0.00114126043574288,0.765607476635498,0.765607476635498,0.765607476635498,0.00722271204361949
2718.46850585938,0.0273,0.3354,0,0,0,0,10,0.0199999999999996,0.0399999999999991,0.00999999999999801,-0.0201886792452797,5.7798,0.078,0.8,0,0,0.000989005986517613,-0.00172250679765062,-0.000366750405771849,0.765607476635498,0.765607476635498,0.765607476635362,0.375714780200979
2718.4814453125,-0.541125,0.16458,0,0,0,0,10,0.00999999999999801,0.0499999999999972,3.49406009902964e-06,-0.0298148148148201,5.78214,0.078,0.8,0,0,0.00197801197244586,-0.00170137419111853,0.000138318890806268,0.772830188679229,0.772830188679229,0.765539337842608,0.00729085083648382
2718.49438476562,-0.6188,0.247928571428571,0,0,0,0,10,0,0.0599999999999987,-0.00981132075471791,-0.0199999999999996,5.78537142857143,0.0802285714285714,0.8,0,0,0.00296701795719539,-0.0005813460443623,0.0011928359575603,0.382803738317681,0.765607476635634,0.0141779162339479,0.389892696434927
2718.50756835938,-0.459642857142857,0.3939,0,0,0,0,10,0,0.0700000000000003,0.000373864430468274,-0.0196296296296303,5.7876,0.078,0.8,0,0,0.00346152094894405,-0.00114136011784935,0.00116008041741908,0.765607476635498,0,0.765607476635498,0.765607476635498
2718.5205078125,-1.11082173913043,0.0483260869565218,0,0,0,0,10,0.0199999999999996,0.0599999999999987,0.0101886792452817,0,5.7837,0.078,0.8,0,0,0.00197801197244586,-0.0005813460443623,0.000698332964390135,1.14841121495318,1.91401869158881,0.375714780200707,0.75142956040155
2718.53369140625,-1.62568421052632,-0.0238105263157895,0,0,0,0,10,0.0299999999999976,0.0199999999999996,0.0101886792452817,0,5.78643,0.078,0.8,0,0,-0.000494502993295554,-0.0005813460443623,-0.000537924518829236,0,0.765607476635498,0,0.765607476635498
2718.54663085938,-1.55442857142857,-0.0640714285714286,0,0,0,0,10,0.0199999999999996,0.0399999999999991,0.0101886792452817,-0.0199999999999996,5.78462857142857,0.078,0.8,0,0,0.000989005986517613,-0.00172250679765082,-0.00036675040577195,0.382803738317681,1.14841121495318,0,0.765607476635498
2718.55981445312,-1.56702,-0.29562,0,0,0,0,10,0.0199999999999996,0.0499999999999972,0.0101886792452817,-0.0199999999999996,5.78175,0.078,0.8,0,0,0.00148350897959216,-0.00172250679765082,-0.000119498909122869,0,0.382803738317681,0,0
2718.57275390625,-1.55688,-0.27807,0,0,0,0,10,0.0199999999999996,0.0499999999999972,0.0101886792452817,-0.0199999999999996,5.7798,0.07917,0.8,0,0,0.00148350897959216,-0.00172250679765082,-0.000119498909122869,0.382803738317817,0.382803738317681,0,0.389892696434655
2718.5859375,-1.1687,-0.114028571428571,0,0,0,0,10,0.00999999999999801,0.0399999999999991,0.0101886792452817,-0.00981481481481694,5.7798,0.0817142857142857,0.8,0,0,0.00148350897959233,-0.00114136011784935,0.000171074430961252,0,0.382803738317681,0,0.765607476635498
2718.59887695312,-0.962325,-0.242775,0,0,0,0,10,0.0199999999999996,0.0399999999999991,0.0101886792452817,0,5.7798,0.0858,0.8,0,0,0.000989005986517613,-0.0005813460443623,0.000203829971115935,0.386415094339683,0.386415094339546,0,0.379259259259341
2718.61181640625,-0.78702,-0.03822,0,0,0,0,10,0.0199999999999996,0.0499999999999972,0.0101886792452817,0,5.7798,0.0858,0.8,0,0,0.00148350897959216,-0.0005813460443623,0.000451081467761391,1.14841121495318,0,0.382803738317817,0
2718.625,-0.3705,0.16185,0,0,0,0,10,0.0499999999999972,0.0399999999999991,0.0201886792452832,0,5.7798,0.0858,0.8,0,0,-0.000494502993295554,-0.0011519264211209,-0.000823214707235322,0.382803738317681,1.14841121495318,0,0
2718.63793945312,-0.0488428571428571,0.171042857142857,0,0,0,0,10,0.0299999999999976,0.0199999999999996,0.0101886792452817,0,5.7798,0.0850571428571429,0.8,0,0,-0.000494502993295554,-0.0005813460443623,-0.000537924518829236,1.14841121495318,0.765607476635498,0.00708895811710994,0.0141779162339479
2718.65112304688,-0.548145,0.22542,0,0,0,0,10,0.0199999999999996,0.0199999999999996,0.0200034940600951,-0.000370370370369244,5.7798,0.08268,0.8,0,0,-0,-0.00116249272439216,-0.000581246362255901,0.765607476635498,0.382803738317817,0,0.765607476635498
2718.6640625,-0.5889,0.319242857142857,0,0,0,0,10,0.00999999999999801,0.00999999999999801,0.0101886792452817,-0.0199999999999996,5.7798,0.0794857142857143,0.8,0,0,-0,-0.00172250679765082,-0.000861253399020011,0.382803738317681,0,0.751429560401414,1.50994807892007
2718.67724609375,-0.592985714285714,0.218771428571429,0,0,0,0,10,0.0299999999999976,0.0199999999999996,0.000373864430468274,-0.0398148148148145,5.7798,0.0858,0.8,0,0,-0.000494502993295554,-0.00229308717383929,-0.00139379508391079,0.765607476635498,0.765607476635498,0,0.382803738317817
2718.69018554688,-1.1934,0.0897,0,0,0,0,10,0.0299999999999976,0.0299999999999976,0.0101886792452817,-0.0300000000000011,5.7798,0.08112,0.8,0,0,-0,-0.00229308717383929,-0.00114654358737877,0.382803738317681,0.382803738317681,0.375714780200707,0.758518518518524
2718.70336914062,-1.7121,-0.0351,0,0,0,0,10,0.0199999999999996,0.0299999999999976,0.0101886792452817,-0.0199999999999996,5.7798,0.0858,0.8,0,0,0.000494502993295554,-0.00172250679765082,-0.000614001902407459,0,0.382803738317681,0,0.765607476635498
2718.71630859375,-1.41681428571429,-0.0625857142857143,0,0,0,0,10,0.0299999999999976,0.0199999999999996,0.0101886792452817,-0.0100000000000016,5.7798,0.0858,0.8,0,0,-0.000494502993295554,-0.0011519264211209,-0.000823214707235322,0.386415094339546,0.772830188679229,0.379259259259204,0.00715583508034162
2718.72924804688,-1.61304,-0.17706,0,0,0,0,10,0.0299999999999976,0.00999999999999801,0.000373864430468274,-0.019814814814815,5.7798,0.0858,0.8,0,0,-0.000989005986517613,-0.0011519264211209,-0.00107046620382142,0.382803738317681,0.382803738317817,0,0.382803738317681
2718.74243164062,-1.69299,-0.33306,0,0,0,0,10,0.0199999999999996,0.00999999999999801,0.0101886792452817,-0.0199999999999996,5.7798,0.0858,0.8,0,0,-0.000494502993295729,-0.00172250679765082,-0.00110850489560057,1.14841121495318,0.382803738317817,0.375714780200707,0.758518518518524
2718.75537109375,-1.13155714285714,-0.193328571428571,0,0,0,0,10,0,0.0199999999999996,0.0101886792452817,-0.0396296296296299,5.7798,0.0858,0.8,0,0,0.000989005986517613,-0.00284253494307359,-0.00092676447931411,0.765607476635498,1.531214953271,0,0
2718.7685546875,-0.981157894736842,-0.156205263157895,0,0,0,0,10,0,0.0499999999999972,0.0101886792452817,-0.0199999999999996,5.7798,0.0858,0.8,0,0,0.00247251496500472,-0.00172250679765082,0.000375004084179522,0.765607476635498,1.91401869158881,0,0.75142956040155
2718.78149414062,-0.86736,-0.12948,0,0,0,0,10,0.0199999999999996,0.0700000000000003,0.0101886792452817,-0.0199999999999996,5.7798,0.0858,0.8,0,0,0.00247251496500489,-0.00172250679765082,0.00037500408417961,1.14841121495318,0.382803738317817,0,0.375714780200571
2718.79467773438,-0.1794,0.211528571428571,0,0,0,0,10,0.0299999999999976,0.0599999999999987,0.0101886792452817,-0.0101851851851897,5.7798,0.0858,0.8,0,0,0.00148350897959233,-0.00116249272439257,0.000160508127685461,0.382803738317681,0.765607476635634,0,0
2718.8076171875,-0.338928571428571,0.251085714285714,0,0,0,0,10,0.0299999999999976,0.0499999999999972,0.0101886792452817,-0.0199999999999996,5.7798,0.0858,0.8,0,0,0.000989005986517613,-0.00172250679765082,-0.00036675040577195,0.765607476635498,0.382803738317817,0.389892696434655,0.382803738317545
2718.82080078125,-0.64662,0.17004,0,0,0,0,10,0.00999999999999801,0.0499999999999972,3.49406009902964e-06,-0.0201851851851842,5.7798,0.0858,0.8,0,0,0.00197801197244586,-0.0011519264211209,0.000413042775970632,1.531214953271,0.382803738317681,0.765607476635498,0.382803738317817
2718.83374023438,-0.428442857142857,0.394271428571429,0,0,0,0,10,-0.0100000000000016,0.0399999999999991,-0.00981132075471791,-0.0300000000000011,5.7798,0.0858,0.8,0,0,0.00247251496500489,-0.0011519264211209,0.00066029427260256,1.15924528301877,0.386415094339546,0,0
2718.8466796875,-0.804514285714286,0.2275,0,0,0,0,10,-0.0199999999999996,0.0399999999999991,3.49406009902964e-06,-0.0201851851851842,5.7798,0.0858,0.8,0,0,0.00296701795719539,-0.0011519264211209,0.000907545769209808,0.772830188679229,0,0.765539337842608,0.765539337842608
2718.85961914062,-1.49526,-0.0702,0,0,0,0,10,0.00999999999999801,0.0399999999999991,0.00999999999999801,-0.0101886792452852,5.7798,0.0858,0.8,0,0,0.00148350897959233,-0.0011519264211209,0.000165791279323409,1.91401869158868,0.765607476635498,0.0141779162339479,0.0141779162339479
2718.87280273438,-1.596075,0.01014,0,0,0,0,10,0.0299999999999976,0.0199999999999996,0.000373864430468274,-0.019814814814815,5.7798,0.0858,0.8,0,0,-0.000494502993295554,-0.0011519264211209,-0.000823214707235322,0,0.382803738317817,0.375581026273925,0.375581026273925
2718.8857421875,-1.45841428571429,-0.0833857142857143,0,0,0,0,10,0.00999999999999801,0.0299999999999976,0.000188679245283652,-0.0199999999999996,5.78351428571429,0.0820857142857143,0.8,0,0,0.000989005986517613,-0.0011519264211209,-8.14602173300778e-05,0.765607476635498,0,0.00708895811697394,0.00708895811697394
2718.89892578125,-1.63683,-0.34866,0,0,0,0,10,0.00999999999999801,0.0199999999999996,0.000188679245283652,-0.0199999999999996,5.78097,0.0858,0.8,0,0,0.000494502993295729,-0.0011519264211209,-0.000328711713980442,0.382803738317817,0.382803738317681,0.375714780200843,0
2718.91186523438,-1.36656,-0.17823,0,0,0,0,10,0.0199999999999996,0.0199999999999996,-0.00962613556953329,-0.0199999999999996,5.7798,0.07995,0.8,0,0,-0,-0.000591912347636971,-0.000295956173826382,0.765607476635498,0.382803738317817,0.382803738317681,0.382803738317681
2718.92504882812,-1.1401,-0.1781,0,0,0,0,10,0.0299999999999976,0.00999999999999801,0.0101886792452817,-0.0100000000000016,5.7798,0.0828285714285714,0.8,0,0,-0.000989005986517613,-0.0011519264211209,-0.00107046620382142,0.382803738317681,0,0.758518518518524,0.00708895811697394
2718.93798828125,-0.957728571428571,-0.199085714285714,0,0,0,0,10,0.0299999999999976,0.0199999999999996,0.0101886792452817,-0.019814814814815,5.7798,0.078,0.8,0,0,-0.000494502993295554,-0.00171194049438453,-0.00110322174396457,0.382803738317817,0.765607476635498,0,0
2718.951171875,-0.611325,0.069615,0,0,0,0,10,0.0399999999999991,0.0299999999999976,0.0101886792452817,-0.0100000000000016,5.7798,0.08112,0.8,0,0,-0.000494502993295729,-0.0011519264211209,-0.00082321470723541,0.382803738317817,0.382803738317681,0.382803738317681,0.758518518518524
2718.96411132812,-0.1872,0.192028571428571,0,0,0,0,10,0.0399999999999991,0.0299999999999976,0.000188679245283652,0,5.7798,0.0858,0.8,0,0,-0.000494502993295729,-1.07656674885976e-05,-0.000252634330396665,0.382803738317817,1.531214953271,0.382803738317681,0.765607476635498
2718.97729492188,-0.2093,0.188871428571429,0,0,0,0,10,0.0299999999999976,-0.0100000000000016,0.000188679245283652,0.00999999999999801,5.7798,0.0858,0.8,0,0,-0.00197801197244586,0.00055981470938724,-0.000709098631877109,1.14841121495331,1.531214953271,0,0.382803738317817
2718.990234375,-0.69108,0.24492,0,0,0,0,10,0.00999999999999801,-0.0100000000000016,0.000188679245283652,-0.0100000000000016,5.7798,0.0858,0.8,0,0,-0.000989005986517613,-0.000581346044362503,-0.000785176015449995,1.14841121495318,1.531214953271,0.765607476635498,0.382803738317681
2719.00341796875,-0.517214285714286,0.345428571428571,0,0,0,0,10,0,0.0299999999999976,0.0201886792452832,0,5.7798,0.0858,0.8,0,0,0.00148350897959216,-0.0011519264211209,0.000165791279323321,1.14841121495318,2.29682242990649,0.765607476635498,0
2719.01635742188,-0.7462,0.184971428571429,0,0,0,0,10,-0.0199999999999996,0.0499999999999972,0.0201886792452832,-0.0100000000000016,5.7798,0.0858,0.8,0,0,0.00346152094894387,-0.00172250679765102,0.000869507077425945,0.386415094339683,0.772830188679229,0.379259259259341,0.386415094339683
2719.029296875,-1.313325,0.0546,0,0,0,0,10,-0.0100000000000016,0.0499999999999972,0.0300034940601002,-0.0100000000000016,5.7798,0.0858,0.8,0,0,0.00296701795719539,-0.00228252087058056,0.000342248544025671,0.765607476635498,0.765607476635498,0.382803738317817,0
2719.04248046875,-1.61307391304348,-0.0661304347826087,0,0,0,0,10,0,0.0299999999999976,0.0101886792452817,-0.0100000000000016,5.7798,0.0858,0.8,0,0,0.00148350897959216,-0.0011519264211209,0.000165791279323321,1.14841121495331,0.765607476635498,0.75851851851866,0
2719.05541992188,-1.494285,-0.157365,0,0,0,0,10,0.0199999999999996,0.0299999999999976,0.0101886792452817,-0.0100000000000016,5.7798,0.0858,0.8,0,0,0.000494502993295554,-0.0011519264211209,-0.00032871171398053,0.382803738317681,0,0,0
2719.06860351562,-1.76558571428571,-0.3354,0,0,0,0,10,0.00999999999999801,0.0299999999999976,0.0101886792452817,-0.0100000000000016,5.7798,0.0858,0.8,0,0,0.000989005986517613,-0.0011519264211209,-8.14602173300778e-05,0.765607476635498,0.765607476635498,0,0.382803738317817
2719.08154296875,-1.29948,-0.22698,0,0,0,0,10,0,0.0499999999999972,0.0101886792452817,0,5.7798,0.08073,0.8,0,0,0.00247251496500472,-0.0005813460443623,0.000945584460992782,0,0.772830188679229,0,0.386415094339683
2719.09448242188,-0.862085714285714,-0.0791142857142857,0,0,0,0,10,0.00999999999999801,0.0499999999999972,0.0101886792452817,0,5.7798,0.0839428571428571,0.8,0,0,0.00197801197244586,-0.0005813460443623,0.000698332964390135,0.765607476635498,1.14841121495318,0.382803738317681,0.382803738317817
2719.10766601562,-0.914828571428571,-0.0971285714285714,0,0,0,0,10,0.0199999999999996,0.0199999999999996,0.000188679245283652,-0.0100000000000016,5.7798,0.0858,0.8,0,0,-0,-0.000581346044362503,-0.000290673022188733,0.382803738317817,1.14841121495318,0.758518518518524,0.00708895811697394
2719.12060546875,-0.4992,0.06864,0,0,0,0,10,0.0199999999999996,0.0199999999999996,-0.00962613556953329,-0.000185185185184622,5.7798,0.078,0.8,0,0,-0,0.000538682102837829,0.000269341051424866,0.382803738317681,1.14841121495318,0.382803738317817,0.382803738317817
2719.1337890625,-0.000928571428571445,0.283214285714286,0,0,0,0,10,0.0299999999999976,0.0499999999999972,-0.00981132075471791,0,5.7798,0.078,0.8,0,0,0.000989005986517613,0.000559814709387443,0.000774410347963391,0.382803738317681,1.531214953271,0.368625822083869,0.368625822083869
2719.14672851562,-0.4329,0.2002,0,0,0,0,10,0.0299999999999976,0.0599999999999987,3.49406009902964e-06,-0.00981481481481694,5.7798,0.078,0.8,0,0,0.00148350897959233,-0.000560213437813044,0.000461647771036486,0.382803738317681,0.382803738317817,0.382803738317817,0.382803738317817
2719.15991210938,-0.63336,0.23673,0,0,0,0,10,0.0199999999999996,0.0599999999999987,0.000188679245283652,-0.0100000000000016,5.7798,0.078,0.8,0,0,0.00197801197244586,-0.000581346044362503,0.000698332964390034,0.382803738317681,0.765607476635498,0.00708895811697394,0.00708895811697394
2719.1728515625,-0.47385,0.36894,0,0,0,0,10,0.0199999999999996,0.0399999999999991,0.000188679245283652,-0.0100000000000016,5.7798,0.078,0.8,0,0,0.000989005986517613,-0.000581346044362503,0.000203829971115834,0.386415094339683,1.15924528301891,0,0.379124243503062
2719.18579101562,-1.08234285714286,0.0950857142857143,0,0,0,0,10,0.00999999999999801,0.0299999999999976,0.000188679245283652,-0.000188679245283652,5.7798,0.078,0.8,0,0,0.000989005986517613,-2.15313349771944e-05,0.000483737325807828,0.765607476635498,0,0.375714780200707,0.00708895811697394
2719.19897460938,-1.61726842105263,-0.0539842105263158,0,0,0,0,10,0,0.0399999999999991,0.010003494060097,-0.00981481481481694,5.7798,0.078,0.8,0,0,0.00197801197244586,-0.00113079381457773,0.000423609079245847,0.765607476635498,0,0.382803738317681,0.375581026274061
2719.2119140625,-1.48785,-0.02145,0,0,0,0,10,-0.0100000000000016,0.0299999999999976,0.0101886792452817,-0.0100000000000016,5.7798,0.078,0.8,0,0,0.00197801197244586,-0.0011519264211209,0.000413042775970632,0,0.382803738317681,0.368625822083733,0.368625822083869
2719.22509765625,-1.47624285714286,-0.132042857142857,0,0,0,0,10,0,0.0499999999999972,0.000373864430468274,-0.000185185185184622,5.78314285714286,0.078,0.8,0,0,0.00247251496500472,-3.18982740401511e-05,0.00122030834606516,1.13777777777782,0.758518518518502,0,0.379259259259319
2719.23828125,-1.74081818181818,-0.364827272727273,0,0,0,0,10,0.0199999999999996,0.0499999999999972,0.0101886792452817,0,5.78019,0.078,0.8,0,0,0.00148350897959216,-0.0005813460443623,0.000451081467761391,0,0,0.751429560401414,0.00708895811697394
2719.25122070312,-1.34862,-0.20436,0,0,0,0,10,0,0.0499999999999972,0.0200034940600951,0,5.78487,0.078,0.8,0,0,0.00247251496500472,-0.00114136011784915,0.000665577424239756,0.772830188679229,0.772830188679366,0.386415094339683,0.758248487005987
2719.26416015625,-1.07677142857143,-0.178471428571429,0,0,0,0,10,0,0.0700000000000003,0.0201886792452832,-0.0196226415094323,5.78165714285714,0.078,0.8,0,0,0.00346152094894405,-0.00227155583889626,0.000594982556513168,0.386415094339683,0.386415094339683,0.364947589098246,0.400726764500366
2719.27709960938,-0.914642857142857,-0.139842857142857,0,0,0,0,10,-0.0100000000000016,0.0599999999999987,0.010559049615658,-0.0103703703703708,5.78128571428571,0.078,0.8,0,0,0.00346152094894405,-0.0011941916342067,0.00113366465924001,0,1.53121495327113,0.758384764591742,0.00722271204375549
2719.29028320312,-0.408313043478261,0.1014,0,0,0,0,10.2424242424242,0,0.0299999999999976,0.000377358490567303,-0.0198113207547159,5.7798,0.078,0.8,0,0,0.00148350897959216,-0.0011519264211209,0.000165791279323321,1.531214953271,1.91401869158881,0.0283558324681678,0.368625822083733
2719.30322265625,-0.08931,0.27105,0,0,0,0,10.5636363636364,0.0299999999999976,0.00999999999999801,0.00981830887491242,-0.0199999999999996,5.78019,0.08541,0.8,0,0,-0.000989005986517613,-0.00170137419111813,-0.00134519008886986,2.29682242990649,0.382803738317681,0,0.36835831423017
2719.31640625,-0.589457142857143,0.157671428571429,0,0,0,0,10.8909090909091,0.0599999999999987,0.0199999999999996,0.000377358490567303,-0.0101886792452852,5.78292,0.08268,0.8,0,0,-0.00197801197244586,-0.000602877379337399,-0.00129044467607747,0.765607476635498,0.765607476635498,0.744206848357794,0.758384764591742
2719.32934570312,-0.6357,0.284115,0,0,0,0,10.7878787878788,0.0499999999999972,0.0299999999999976,-0.00962264150943426,-0.000188679245283652,5.78604,0.07956,0.8,0,0,-0.000989005986517613,0.000538283374412225,-0.000225361306092727,0.765607476635498,0,0.0143116701607294,0.390026450361572
2719.34252929688,-0.60216,0.30966,0,0,0,0,10.4606060606061,0.0399999999999991,0.0199999999999996,3.49406009902964e-06,0,5.7876,0.08463,0.8,0,0,-0.000989005986517613,-1.9936421281938e-07,-0.000494602675402044,0.382803738317681,0.765607476635498,0.375581026274061,0.00722271204375549
2719.35546875,-1.11614285714286,0.0328714285714285,0,0,0,0,10.1393939393939,0.0399999999999991,0.0499999999999972,0.000188679245283652,0,5.7876,0.0813428571428571,0.8,0,0,0.000494502993295554,-1.07656674885976e-05,0.00024186866290818,0.382803738317681,1.14841121495318,0.382803738317681,0.375714780200707
2719.36865234375,-1.7706,-0.0468,0,0,0,0,10,0.0499999999999972,0.0499999999999972,0.010003494060097,0.00981481481481339,5.7876,0.07839,0.8,0,0,-0,-1.07656674885976e-05,-5.38283374429885e-06,0,1.91401869158868,0.00722271204375549,0.00722271204375549
2719.38159179688,-1.541475,-0.03471,0,0,0,0,10,0.0399999999999991,0,0.000377358490567303,0.000188679245283652,5.78487,0.08073,0.8,0,0,-0.00197801197244586,-1.07656674885976e-05,-0.000994388820260299,0.772830188679229,1.932075471698,0.379259259259204,0.00715583508034162
2719.39453125,-1.56575714285714,-0.257771428571429,0,0,0,0,10,0.0299999999999976,0,0.000188679245283652,0.00962962962962877,5.7876,0.078,0.8,0,0,-0.00148350897959216,0.000538682102837626,-0.000472413438524382,0.765607476635498,0.382803738317817,0.36835831423017,0
2719.40771484375,-1.56,-0.267985714285714,0,0,0,0,10.1626506024096,0.0199999999999996,-0.0100000000000016,0.00999999999999801,0.000188679245283652,5.7876,0.0787428571428571,0.8,0,0,-0.00148350897959233,-0.00055981470938724,-0.00102166184455617,0.765607476635498,0.765607476635498,0.382803738317681,0.744206848357794
2719.42065429688,-1.123785,-0.13221,0,0,0,0,10.4819277108434,0.00999999999999801,-0.0199999999999996,0.0101886792452817,-0.00981132075471791,5.7837,0.0819,0.8,0,0,-0.00148350897959216,-0.00114116075363661,-0.0013123348666261,1.14841121495331,0.765607476635498,0.368492068156951,0.390026450361572
2719.43383789062,-0.9906,-0.216914285714286,0,0,0,0,10.8072289156626,-0.0100000000000016,0.00999999999999801,0.000373864430468274,-0.0100000000000016,5.7876,0.0846857142857143,0.8,0,0,0.000989005986517613,-0.000591912347637174,0.00019854681947801,0,2.29682242990649,0.00722271204375549,0.00722271204375549
